,head,relation,tail
547,48,0,462
548,48,0,320
549,48,0,439
550,48,0,456
551,48,0,279
552,49,0,265
553,49,0,377
554,49,0,375
555,49,0,496
556,49,0,390
557,49,0,331
558,49,0,313
559,49,0,306
560,49,0,308
561,49,0,324
562,49,0,481
563,50,0,443
564,50,0,253
565,50,0,438
566,50,0,329
567,50,0,359
568,50,0,435
569,50,0,377
570,51,0,358
571,51,0,497
572,51,0,376
573,51,0,492
574,51,0,291
575,51,0,426
576,51,0,295
577,51,0,498
578,52,0,398
579,52,0,262
580,52,0,354
581,52,0,438
582,52,0,483
583,52,0,359
584,52,0,402
585,52,0,499
586,52,0,500
587,52,0,501
588,52,0,502
589,52,0,503
590,52,0,504
591,52,0,441
592,52,0,276
593,52,0,505
594,52,0,445
595,52,0,506
596,53,0,287
597,53,0,466
598,53,0,435
599,53,0,374
600,53,0,436
601,53,0,403
602,53,0,414
603,53,0,284
604,53,0,256
605,54,0,443
606,54,0,507
607,54,0,455
608,54,0,341
609,54,0,317
610,55,0,395
611,55,0,331
612,55,0,393
613,55,0,378
614,55,0,338
615,55,0,292
616,55,0,508
617,55,0,358
618,55,0,340
619,56,0,443
620,56,0,315
621,56,0,325
622,56,0,388
623,56,0,345
624,56,0,258
625,57,0,401
626,57,0,264
627,57,0,330
628,57,0,478
629,57,0,509
630,57,0,508
631,58,0,464
632,58,0,483
633,58,0,329
634,58,0,360
635,58,0,501
636,58,0,510
637,58,0,476
638,58,0,492
639,58,0,507
640,58,0,489
641,58,0,511
642,58,0,386
643,58,0,346
644,59,0,382
645,59,0,489
646,59,0,444
647,59,0,383
648,59,0,324
649,59,0,512
650,59,0,300
651,59,0,473
652,60,0,368
653,60,0,513
654,60,0,485
655,60,0,490
656,61,0,396
657,61,0,322
658,61,0,291
659,61,0,277
660,61,0,472
661,61,0,486
662,61,0,411
663,61,0,356
664,61,0,514
665,61,0,515
666,61,0,297
667,61,0,282
668,61,0,516
669,61,0,517
670,61,0,518
671,61,0,447
672,61,0,284
673,61,0,481
674,61,0,425
675,62,0,476
676,62,0,519
677,62,0,380
678,62,0,485
679,62,0,455
680,62,0,391
681,62,0,520
682,62,0,291
683,62,0,521
684,62,0,385
685,62,0,479
686,62,0,463
687,62,0,522
688,62,0,523
689,62,0,282
690,62,0,508
691,62,0,518
692,62,0,512
693,62,0,283
694,62,0,480
695,62,0,366
696,62,0,425
697,62,0,498
698,62,0,301
699,63,0,331
700,63,0,265
701,63,0,504
702,63,0,344
703,64,0,461
704,64,0,322
705,64,0,381
706,64,0,309
707,64,0,342
708,64,0,270
709,64,0,416
710,64,0,482
711,64,0,420
712,64,0,446
713,64,0,447
714,64,0,348
715,64,0,258
716,65,0,524
717,65,0,491
718,65,0,525
719,65,0,300
720,66,0,452
721,66,0,276
722,66,0,526
723,66,0,527
724,67,0,400
725,67,0,273
726,67,0,263
727,67,0,254
728,67,0,528
729,67,0,337
730,67,0,523
731,67,0,508
732,67,0,271
733,68,0,329
734,68,0,528
735,68,0,317
736,68,0,309
737,68,0,340
738,68,0,277
739,68,0,386
740,68,0,303
741,69,0,399
742,69,0,289
743,69,0,529
744,69,0,530
745,69,0,511
746,69,0,531
747,69,0,532
748,70,0,379
749,70,0,296
750,70,0,357
751,70,0,533
752,70,0,297
753,71,0,465
754,71,0,371
755,71,0,353
756,71,0,329
757,71,0,496
758,72,0,497
759,72,0,332
760,72,0,534
761,72,0,504
762,72,0,457
763,72,0,335
764,72,0,385
765,72,0,535
766,72,0,388
767,73,0,499
768,73,0,378
769,73,0,472
770,73,0,318
771,73,0,494
772,73,0,430
773,73,0,374
774,74,0,407
775,74,0,341
776,74,0,324
777,74,0,325
778,74,0,339
779,74,0,326
780,74,0,366
781,74,0,425
782,75,0,364
783,75,0,483
784,75,0,496
785,75,0,274
786,75,0,513
787,75,0,456
788,75,0,336
789,75,0,340
790,75,0,277
791,76,0,454
792,76,0,507
793,76,0,321
794,76,0,278
795,76,0,522
796,77,0,397
797,77,0,398
798,77,0,261
799,77,0,329
800,77,0,308
801,77,0,338
802,77,0,535
803,77,0,413
804,77,0,347
805,78,0,524
806,78,0,536
807,78,0,537
808,78,0,500
809,78,0,510
810,78,0,538
811,78,0,350
812,78,0,411
813,78,0,279
814,78,0,511
815,78,0,539
816,79,0,439
817,79,0,510
818,79,0,540
819,79,0,541
820,79,0,441
821,80,0,266
822,80,0,333
823,80,0,381
824,80,0,323
825,80,0,308
826,80,0,444
827,80,0,407
828,80,0,268
829,80,0,463
830,80,0,296
831,80,0,270
832,80,0,428
833,80,0,347
834,80,0,420
835,80,0,327
836,80,0,446
837,80,0,424
838,80,0,542
839,80,0,302
840,81,0,472
841,81,0,509
842,82,0,427
843,82,0,438
844,82,0,320
845,82,0,543
846,82,0,334
847,82,0,544
848,82,0,256
849,83,0,285
850,83,0,528
851,83,0,292
852,83,0,279
853,83,0,280
854,84,0,503
855,84,0,544
856,84,0,337
857,84,0,521
858,84,0,444
859,84,0,293
860,84,0,545
861,84,0,297
862,84,0,546
863,85,0,305
864,85,0,547
865,85,0,526
866,85,0,316
867,85,0,519
868,85,0,407
869,85,0,448
870,85,0,548
871,86,0,525
872,86,0,519
873,86,0,496
874,86,0,396
875,86,0,362
876,86,0,381
877,86,0,534
878,86,0,445
879,86,0,268
880,86,0,447
881,86,0,481
882,86,0,542
883,87,0,331
884,87,0,491
885,87,0,519
886,87,0,541
887,87,0,540
888,88,0,476
889,88,0,336
890,88,0,482
891,88,0,301
892,89,0,449
893,89,0,549
894,89,0,504
895,89,0,479
896,89,0,457
897,89,0,319
898,89,0,348
899,89,0,415
900,89,0,533
901,89,0,550
902,89,0,384
903,89,0,428
904,89,0,546
905,89,0,495
906,89,0,514
907,90,0,551
908,90,0,481
909,91,0,547
910,91,0,513
911,91,0,289
912,91,0,322
913,91,0,334
914,91,0,552
915,92,0,491
916,92,0,393
917,92,0,547
918,92,0,476
919,92,0,526
920,92,0,471
921,92,0,267
922,92,0,363
923,92,0,383
924,92,0,411
925,92,0,357
926,92,0,295
927,92,0,415
928,92,0,256
929,92,0,469
930,92,0,553
931,92,0,301
932,93,0,510
933,93,0,439
934,93,0,478
935,93,0,503
936,93,0,520
937,93,0,406
938,93,0,417
939,94,0,494
940,94,0,554
941,94,0,453
942,94,0,555
943,95,0,361
944,95,0,476
945,95,0,536
946,95,0,499
947,96,0,552
948,96,0,521
949,96,0,336
950,96,0,408
951,96,0,432
952,96,0,460
953,96,0,515
954,97,0,504
955,97,0,385
956,97,0,444
957,97,0,555
958,97,0,276
959,97,0,556
960,97,0,445
961,97,0,278
962,97,0,344
963,97,0,557
964,97,0,386
965,98,0,519
966,98,0,376
967,98,0,412
968,98,0,484
969,98,0,418
970,98,0,515
971,98,0,517
972,99,0,530
973,99,0,486
974,99,0,277
975,99,0,281
976,99,0,557
977,100,0,534
978,100,0,445
979,100,0,468
980,100,0,539
981,100,0,463
982,100,0,558
983,100,0,349
984,101,0,393
985,101,0,267
986,101,0,403
987,101,0,378
988,101,0,316
989,102,0,489
990,102,0,322
991,102,0,381
992,102,0,538
993,102,0,276
994,102,0,409
995,102,0,295
996,102,0,533
997,102,0,326
998,102,0,256
999,102,0,422
1000,102,0,480
1001,102,0,473
1002,103,0,434
1003,103,0,410
1004,103,0,437
1005,103,0,515
1006,103,0,411
1007,104,0,491
1008,104,0,452
1009,104,0,316
1010,104,0,378
1011,104,0,289
1012,104,0,269
1013,104,0,513
1014,105,0,485
1015,105,0,409
1016,106,0,451
1017,106,0,290
1018,106,0,276
1019,106,0,387
1020,106,0,527
1021,106,0,284
1022,107,0,267
1023,107,0,308
1024,107,0,407
1025,107,0,309
1026,107,0,505
1027,107,0,292
1028,108,0,307
1029,108,0,491
1030,108,0,404
1031,108,0,530
1032,108,0,384
1033,109,0,266
1034,109,0,375
1035,109,0,378
1036,109,0,318
1037,109,0,383
1038,109,0,299
1039,110,0,466
1040,110,0,459
1041,110,0,544
1042,110,0,295
1043,110,0,522
1044,111,0,396
1045,111,0,407
1046,111,0,342
1047,111,0,416
1048,111,0,425
1049,112,0,559
1050,112,0,378
1051,112,0,382
1052,112,0,376
1053,112,0,336
1054,112,0,474
1055,112,0,530
1056,112,0,545
1057,112,0,297
1058,113,0,501
1059,113,0,275
1060,113,0,308
1061,113,0,337
1062,113,0,269
1063,113,0,506
1064,113,0,560
1065,113,0,551
1066,113,0,557
1067,113,0,558
1068,114,0,267
1069,114,0,381
1070,114,0,323
1071,114,0,551
1072,114,0,257
1073,115,0,452
1074,115,0,561
1075,115,0,489
1076,115,0,545
1077,116,0,306
1078,116,0,390
1079,116,0,332
1080,116,0,314
1081,117,0,562
1082,117,0,439
1083,117,0,453
1084,117,0,324
1085,117,0,527
1086,118,0,466
1087,118,0,497
1088,118,0,492
1089,118,0,459
1090,118,0,396
1091,119,0,467
1092,119,0,444
1093,119,0,325
1094,119,0,340
1095,119,0,484
1096,120,0,363
1097,120,0,340
1098,120,0,431
1099,120,0,422
1100,121,0,465
1101,121,0,372
1102,121,0,305
1103,121,0,483
1104,121,0,543
1105,121,0,547
1106,122,0,455
1107,122,0,554
1108,122,0,406
1109,122,0,474
1110,122,0,486
1111,122,0,295
1112,122,0,411
1113,122,0,472
1114,122,0,296
1115,122,0,514
1116,122,0,515
1117,122,0,417
1118,122,0,533
1119,122,0,551
1120,122,0,531
1121,122,0,542
1122,122,0,490
1123,123,0,531
1124,124,0,521
1125,124,0,538
1126,124,0,530
1127,124,0,357
1128,124,0,256
1129,125,0,372
1130,125,0,308
1131,125,0,309
1132,125,0,463
1133,125,0,512
1134,125,0,447
1135,125,0,366
1136,126,0,349
1137,126,0,546
1138,126,0,425
1139,127,0,430
1140,127,0,403
1141,127,0,476
1142,127,0,538
1143,127,0,472
1144,127,0,298
1145,127,0,527
1146,127,0,297
1147,127,0,299
1148,127,0,473
1149,127,0,349
1150,127,0,563
1151,127,0,542
1152,127,0,302
1153,128,0,564
1154,128,0,393
1155,128,0,459
1156,128,0,492
1157,128,0,375
1158,128,0,308
1159,129,0,287
1160,129,0,371
1161,129,0,329
1162,129,0,376
1163,130,0,313
1164,130,0,390
1165,130,0,306
1166,130,0,308
1167,130,0,459
1168,131,0,494
1169,131,0,562
1170,131,0,336
1171,131,0,556
1172,131,0,295
1173,131,0,523
1174,131,0,298
1175,131,0,299
1176,132,0,537
1177,132,0,501
1178,132,0,510
1179,132,0,493
1180,132,0,507
1181,133,0,528
1182,133,0,496
1183,133,0,515
1184,133,0,436
1185,134,0,435
1186,134,0,496
1187,134,0,499
1188,134,0,561
1189,134,0,377
1190,134,0,536
1191,134,0,380
1192,135,0,494
1193,135,0,537
1194,135,0,378
1195,135,0,562
1196,135,0,322
1197,135,0,280
1198,135,0,527
1199,135,0,469
1200,136,0,392
1201,136,0,308
1202,136,0,534
1203,136,0,341
1204,136,0,339
1205,137,0,392
1206,137,0,491
1207,137,0,470
1208,137,0,307
1209,137,0,565
1210,137,0,403
1211,138,0,494
1212,138,0,562
1213,138,0,554
1214,138,0,404
1215,138,0,406
1216,138,0,342
1217,138,0,309
1218,138,0,339
1219,138,0,411
1220,138,0,296
1221,138,0,388
1222,138,0,347
1223,138,0,301
1224,139,0,559
1225,139,0,470
1226,139,0,406
1227,139,0,460
1228,139,0,279
1229,139,0,527
1230,140,0,314
1231,140,0,529
1232,140,0,416
1233,140,0,419
1234,140,0,421
1235,141,0,405
1236,141,0,503
1237,141,0,289
1238,141,0,444
1239,141,0,442
1240,141,0,460
1241,141,0,560
1242,141,0,457
1243,141,0,356
1244,141,0,293
1245,141,0,319
1246,141,0,550
1247,141,0,463
1248,141,0,516
1249,141,0,558
1250,141,0,473
1251,142,0,470
1252,142,0,565
1253,142,0,547
1254,142,0,500
1255,142,0,406
1256,142,0,526
1257,142,0,399
1258,143,0,537
1259,143,0,455
1260,143,0,513
1261,143,0,439
1262,143,0,554
1263,143,0,396
1264,143,0,441
1265,143,0,406
1266,143,0,291
1267,144,0,491
1268,144,0,455
1269,144,0,411
1270,144,0,514
1271,144,0,523
1272,145,0,266
1273,145,0,564
1274,145,0,396
1275,145,0,382
1276,145,0,290
1277,145,0,383
1278,145,0,318
1279,145,0,453
1280,145,0,486
1281,145,0,437
1282,145,0,566
1283,145,0,429
1284,146,0,525
1285,146,0,411
1286,146,0,440
1287,146,0,489
1288,146,0,535
1289,147,0,494
1290,147,0,544
1291,147,0,538
1292,147,0,530
1293,147,0,468
1294,148,0,524
1295,148,0,343
1296,148,0,529
1297,148,0,538
1298,148,0,440
1299,148,0,468
1300,148,0,566
1301,149,0,565
1302,149,0,536
1303,149,0,440
1304,149,0,460
1305,149,0,567
1306,150,0,497
1307,150,0,549
1308,150,0,507
1309,150,0,492
1310,150,0,298
1311,151,0,403
1312,151,0,434
1313,151,0,426
1314,151,0,556
1315,151,0,356
1316,151,0,296
1317,151,0,283
1318,152,0,399
1319,152,0,430
1320,152,0,391
1321,152,0,453
1322,152,0,566
1323,152,0,523
1324,153,0,392
1325,153,0,335
1326,153,0,555
1327,153,0,490
1328,153,0,563
1329,154,0,470
1330,154,0,510
1331,154,0,561
1332,154,0,503
1333,154,0,276
1334,155,0,274
1335,155,0,307
1336,155,0,554
1337,155,0,544
1338,155,0,289
1339,155,0,529
1340,155,0,468
1341,155,0,505
1342,155,0,406
1343,156,0,390
1344,156,0,377
1345,156,0,306
1346,156,0,393
1347,156,0,467
1348,156,0,511
1349,157,0,286
1350,157,0,260
1351,157,0,401
1352,157,0,458
1353,157,0,352
1354,157,0,369
1355,157,0,372
1356,157,0,353
1357,157,0,263
1358,157,0,395
1359,157,0,483
1360,157,0,305
1361,157,0,524
1362,157,0,390
1363,157,0,376
1364,157,0,501
1365,157,0,393
1366,157,0,525
1367,157,0,404
1368,157,0,492
1369,157,0,567
1370,157,0,408
1371,157,0,530
1372,157,0,468
1373,157,0,442
1374,157,0,410
1375,157,0,486
1376,157,0,511
1377,157,0,357
1378,157,0,356
1379,157,0,293
1380,157,0,417
1381,157,0,558
1382,157,0,282
1383,157,0,423
1384,157,0,448
1385,158,0,371
1386,158,0,395
1387,158,0,430
1388,158,0,316
1389,159,0,285
1390,159,0,371
1391,159,0,372
1392,159,0,462
1393,159,0,524
1394,159,0,435
1395,159,0,503
1396,159,0,549
1397,159,0,444
1398,159,0,278
1399,159,0,432
1400,160,0,330
1401,160,0,271
1402,160,0,559
1403,160,0,543
1404,160,0,564
1405,160,0,376
1406,160,0,321
1407,160,0,486
1408,160,0,430
1409,160,0,429
1410,160,0,347
1411,160,0,256
1412,161,0,315
1413,161,0,271
1414,161,0,365
1415,161,0,269
1416,161,0,498
1417,162,0,519
1418,162,0,393
1419,162,0,476
1420,162,0,365
1421,162,0,507
1422,162,0,275
1423,162,0,396
1424,162,0,478
1425,162,0,290
1426,162,0,549
1427,162,0,467
1428,162,0,350
1429,162,0,529
1430,162,0,440
1431,162,0,504
1432,162,0,445
1433,162,0,468
1434,162,0,486
1435,162,0,506
1436,162,0,387
1437,162,0,413
1438,162,0,255
1439,162,0,522
1440,162,0,282
1441,162,0,512
1442,162,0,546
1443,162,0,563
1444,162,0,568
1445,163,0,458
1446,163,0,329
1447,163,0,462
1448,163,0,361
1449,163,0,360
1450,163,0,374
1451,163,0,390
1452,163,0,502
1453,163,0,510
1454,163,0,507
1455,163,0,556
1456,163,0,330
1457,163,0,561
1458,164,0,287
1459,164,0,458
1460,164,0,262
1461,164,0,462
1462,164,0,304
1463,164,0,305
1464,164,0,497
1465,164,0,492
1466,164,0,538
1467,165,0,451
1468,165,0,268
1469,165,0,527
1470,165,0,508
1471,166,0,286
1472,166,0,477
1473,166,0,543
1474,166,0,524
1475,166,0,289
1476,166,0,538
1477,166,0,380
1478,166,0,410
1479,167,0,483
1480,167,0,273
1481,167,0,329
1482,167,0,391
1483,168,0,465
1484,168,0,462
1485,168,0,450
1486,168,0,555
1487,168,0,556
1488,169,0,364
1489,169,0,311
1490,169,0,401
1491,169,0,374
1492,169,0,314
1493,169,0,315
1494,169,0,382
1495,169,0,332
1496,169,0,335
1497,169,0,388
1498,169,0,416
1499,169,0,482
1500,170,0,454
1501,170,0,311
1502,170,0,394
1503,170,0,367
1504,170,0,368
1505,170,0,286
1506,170,0,461
1507,170,0,312
1508,170,0,264
1509,170,0,501
1510,170,0,493
1511,170,0,551
1512,170,0,284
1513,170,0,271
1514,171,0,430
1515,171,0,450
1516,171,0,309
1517,171,0,281
1518,171,0,516
1519,171,0,558
1520,171,0,283
1521,172,0,400
1522,172,0,461
1523,172,0,398
1524,172,0,353
1525,172,0,312
1526,172,0,354
1527,172,0,427
1528,172,0,329
1529,172,0,264
1530,172,0,483
1531,172,0,433
1532,172,0,374
1533,172,0,402
1534,172,0,275
1535,172,0,513
1536,172,0,385
1537,172,0,279
1538,172,0,484
1539,172,0,515
1540,172,0,481
1541,172,0,424
1542,173,0,465
1543,173,0,400
1544,173,0,273
1545,173,0,304
1546,173,0,305
1547,173,0,496
1548,173,0,380
1549,173,0,487
1550,174,0,395
1551,174,0,375
1552,174,0,313
1553,174,0,306
1554,174,0,296
1555,175,0,285
1556,175,0,252
1557,175,0,390
1558,175,0,317
1559,176,0,252
1560,176,0,455
1561,176,0,548
1562,177,0,389
1563,177,0,305
1564,177,0,513
1565,177,0,489
1566,177,0,293
1567,177,0,482
1568,177,0,282
1569,178,0,483
1570,178,0,399
1571,178,0,265
1572,178,0,320
1573,178,0,526
1574,178,0,471
1575,178,0,556
1576,179,0,454
1577,179,0,422
1578,179,0,473
1579,179,0,469
1580,179,0,553
1581,179,0,569
1582,180,0,395
1583,180,0,496
1584,180,0,360
1585,180,0,559
1586,180,0,267
1587,180,0,278
1588,180,0,442
1589,180,0,508
1590,180,0,532
1591,181,0,267
1592,181,0,540
1593,181,0,493
1594,181,0,411
1595,181,0,296
1596,181,0,423
1597,182,0,389
1598,182,0,483
1599,182,0,330
1600,182,0,565
1601,182,0,528
1602,182,0,503
1603,182,0,268
1604,182,0,445
1605,182,0,556
1606,182,0,506
1607,182,0,344
1608,182,0,417
1609,182,0,416
1610,182,0,421
1611,183,0,543
1612,183,0,524
1613,183,0,565
1614,183,0,452
1615,183,0,500
1616,183,0,499
1617,183,0,403
1618,183,0,537
1619,184,0,501
1620,184,0,306
1621,184,0,491
1622,184,0,561
1623,184,0,459
1624,184,0,520
1625,184,0,536
1626,184,0,489
1627,184,0,268
1628,185,0,252
1629,185,0,464
1630,185,0,484
1631,185,0,391
1632,186,0,404
1633,187,0,331
1634,187,0,426
1635,187,0,560
1636,187,0,410
1637,187,0,506
1638,187,0,511
1639,187,0,417
1640,188,0,401
1641,188,0,458
1642,188,0,372
1643,188,0,329
1644,188,0,320
1645,188,0,361
1646,188,0,534
1647,189,0,524
1648,189,0,452
1649,189,0,547
1650,189,0,499
1651,189,0,563
1652,189,0,475
1653,190,0,462
1654,190,0,351
1655,190,0,359
1656,190,0,266
1657,190,0,536
1658,190,0,433
1659,190,0,365
1660,190,0,318
1661,190,0,521
1662,190,0,378
1663,190,0,321
