user_id,parent_asin,rating,timestamp
AF2BLE54TEMGZ546U763ZHZRXC4A,B07VDCD17L,4.0,1605188641151
AF2BLE54TEMGZ546U763ZHZRXC4A,B08GJJ5RV9,5.0,1605189580741
AF2BLE54TEMGZ546U763ZHZRXC4A,B08KGVBW41,3.0,1605277820525
AF2BLE54TEMGZ546U763ZHZRXC4A,B07MZT83KK,5.0,1605285001466
AF2BLE54TEMGZ546U763ZHZRXC4A,B07PCGSFGQ,2.0,1605626461999
AF2BLE54TEMGZ546U763ZHZRXC4A,B086TS3BKQ,5.0,1606514882493
AF2BLE54TEMGZ546U763ZHZRXC4A,B07NPCT6L5,4.0,1607700627887
AF2BLE54TEMGZ546U763ZHZRXC4A,B07YNDWRCB,5.0,1607908220469
AF2BLE54TEMGZ546U763ZHZRXC4A,B08L3J4FB9,5.0,1608561747997
AF2BLE54TEMGZ546U763ZHZRXC4A,B08JCX3DL7,4.0,1610155682447
AF2BLE54TEMGZ546U763ZHZRXC4A,B07YS9W97B,5.0,1610819341130
AF2BLE54TEMGZ546U763ZHZRXC4A,B01N7A5AGF,5.0,1612028228543
AF2BLE54TEMGZ546U763ZHZRXC4A,B08MRRNL18,5.0,1615396787027
AF2BLE54TEMGZ546U763ZHZRXC4A,B08NJ5BTWG,5.0,1617647825323
AF2BLE54TEMGZ546U763ZHZRXC4A,B07RBSLNFR,5.0,1618154434194
AF2BLE54TEMGZ546U763ZHZRXC4A,B08QVJ4NVD,5.0,1618246231408
AF2BLE54TEMGZ546U763ZHZRXC4A,B084WP4XS8,5.0,1620487703457
AF2BLE54TEMGZ546U763ZHZRXC4A,B08DK4NDM3,4.0,1621265725765
AF2BLE54TEMGZ546U763ZHZRXC4A,B09GNXK3N1,5.0,1625843890463
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B081M5R5L5,5.0,1580258795459
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07XVNJFNF,5.0,1583543347297
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B082MDFNZM,5.0,1584189354507
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07VQR3W3Z,5.0,1586595584020
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B07Z548TKH,5.0,1597266333567
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08JZD8HN4,5.0,1610206520556
AGZZXSMMS4WRHHJRBUJZI4FZDHKQ,B08CVTNQP1,5.0,1610831769055
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B076DBLG1K,3.0,1570467139954
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B01EK2F1PC,5.0,1593178632696
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B07DKRK8ZW,5.0,1593636481145
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B089RLLT5C,5.0,1596361831112
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B08C24Q6LB,5.0,1596972059141
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B08DXLRTSB,5.0,1602361342066
AGD25H7BIT2JUXSIOPYCYB23J3ZQ,B08G5YVHQP,5.0,1603024547462
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B00TK0VV68,5.0,1571877375094
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B07NPWK167,4.0,1577153617349
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B087D7MVHB,5.0,1591874117611
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B0BTJ6SYKB,5.0,1596124000250
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B089R7S73D,5.0,1598100257381
AEXGISIVX7WBUNI7UHHERVB3DF7Q,B01MA3LXIL,5.0,1621074811741
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07NPWK167,3.0,1579807307028
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07SW7D6ZR,5.0,1581119592888
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07WNBZQGT,5.0,1581120030923
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07Z3NRMBS,5.0,1581121008897
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07X8W7GJZ,5.0,1581724386204
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07VGBBNTH,5.0,1582257771798
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0844X21MJ,3.0,1583003727078
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B082VKPJV5,4.0,1583068556518
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07RM722DH,4.0,1583326586217
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B015A5DGG4,4.0,1583594267319
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07J1LYVHC,5.0,1584453999779
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07PCSRSND,5.0,1584828792482
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B083TLNBJJ,3.0,1584971784304
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0813ZQG3T,5.0,1585140652164
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07VQR3W3Z,5.0,1586525869655
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07W397QG4,4.0,1592146223099
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0855L611L,2.0,1592263193148
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07MN1KJ15,5.0,1593574203722
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07ZS3DKL5,5.0,1593574484102
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0851C4YPC,2.0,1594395709227
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07ZQRX7FX,5.0,1595077755650
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B00O2FGBJS,3.0,1595710638513
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B0BTJ6SYKB,5.0,1596026312471
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07M9D3WYW,5.0,1597587337023
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07DFNPVSF,3.0,1597624721289
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07THLR7RR,5.0,1598742055944
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B087ZQK2G8,4.0,1598750420635
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B086M8MZGB,5.0,1599355741726
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07FP2C8N8,4.0,1600554093512
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08CL46XNM,5.0,1600560382598
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08575Y9V3,4.0,1601006929046
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B086XH7BWW,3.0,1601819843429
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08C37KWRR,4.0,1601827045452
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08DXZ5VXB,3.0,1602948287643
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08DXLRTSB,3.0,1602948560135
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08YJV9YL2,4.0,1604243621231
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08C71WBLC,4.0,1604251900052
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07VDCD17L,5.0,1605106767486
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07MZT83KK,5.0,1606489523614
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07NPCT6L5,5.0,1606661625081
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08LYT4Q2X,4.0,1608657012284
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07YNDWRCB,2.0,1609081249231
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08HMLXW65,5.0,1609093886864
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08BS3WDPJ,5.0,1611410267342
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08GYJY8F2,5.0,1611411190255
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07PBWVV5K,5.0,1612720071739
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08MPK4JRB,5.0,1615041463456
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B07W1WJZFG,4.0,1615144871993
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B087ZQG11L,4.0,1620317657738
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08HRNPNR5,4.0,1623762919013
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08KWN77LW,5.0,1623767406253
AEZP6Z2C5AVQDZAJECQYZWQRNG3Q,B08L4HTQ3R,5.0,1627907216622
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07LCHCD6Q,4.0,1556048625580
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07VGBBNTH,4.0,1580956572534
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B0844X21MJ,4.0,1582937012377
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07ND4HPHT,5.0,1583357987301
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07ZQRX7FX,4.0,1593476644229
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07MMW5654,4.0,1593482811204
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B08693T3XR,5.0,1594317135059
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B07ZS3DKL5,4.0,1594318597489
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B086ST4W1C,5.0,1596167261460
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B08BFH35VX,4.0,1597830191303
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,B0851QJPZY,4.0,1604111463515
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B07PHWX88W,3.0,1577686750354
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B07VQR3W3Z,5.0,1586505585270
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B0914JBBTV,5.0,1588033264728
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B07RM722DH,3.0,1591241319506
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B0813ZQG3T,3.0,1596096708440
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B08HXQ3T9K,4.0,1608010478649
AHALZ7AKVAVL7QEVBCI55JVLGXOQ,B088PYN4VM,2.0,1620716639769
AHTLWVDXSMG5YMVMEIWWOU6XBZMA,B076DBLG1K,4.0,1570831062368
AHTLWVDXSMG5YMVMEIWWOU6XBZMA,B07VG2W8TT,1.0,1606354239204
AHTLWVDXSMG5YMVMEIWWOU6XBZMA,B082DXHTX8,4.0,1611069073134
AHTLWVDXSMG5YMVMEIWWOU6XBZMA,B086VYKNDF,5.0,1611454211717
AHTLWVDXSMG5YMVMEIWWOU6XBZMA,B08C72C56Z,4.0,1613154899949
AHMG3ALUBE3FEBHODTBHP5J24YDA,B07J3GH1W1,5.0,1545168972059
AHMG3ALUBE3FEBHODTBHP5J24YDA,B083TLNBJJ,4.0,1587674511800
AHMG3ALUBE3FEBHODTBHP5J24YDA,B07W397QG4,4.0,1592227566376
AHMG3ALUBE3FEBHODTBHP5J24YDA,B07ZJX5MNJ,5.0,1593455018534
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07R3BMYBG,3.0,1562688988349
AG73BVBKUOH22USSFJA5ZWL7AKXA,B076DBLG1K,5.0,1570227921988
AG73BVBKUOH22USSFJA5ZWL7AKXA,B081M5R5L5,5.0,1576384702114
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07J1LYVHC,4.0,1580159586262
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07PHWX88W,4.0,1580344556353
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07NPWK167,4.0,1580931456931
AG73BVBKUOH22USSFJA5ZWL7AKXA,B081632HX6,5.0,1582418978571
AG73BVBKUOH22USSFJA5ZWL7AKXA,B082VKPJV5,4.0,1583635830987
AG73BVBKUOH22USSFJA5ZWL7AKXA,B081ZN3TD5,3.0,1583643614703
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07VGBBNTH,4.0,1583707886757
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07SV4HTMC,4.0,1584835696552
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07PCSRSND,4.0,1586311369381
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07RM722DH,5.0,1586545735259
AG73BVBKUOH22USSFJA5ZWL7AKXA,B015A5DGG4,4.0,1587088422775
AG73BVBKUOH22USSFJA5ZWL7AKXA,B0914JBBTV,5.0,1588283401183
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07W397QG4,5.0,1592008463971
AG73BVBKUOH22USSFJA5ZWL7AKXA,B0855L611L,4.0,1592237948417
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07ZS3DKL5,5.0,1593977241351
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07MN1KJ15,5.0,1593986882771
AG73BVBKUOH22USSFJA5ZWL7AKXA,B082VYX7G8,4.0,1594762745124
AG73BVBKUOH22USSFJA5ZWL7AKXA,B085ZRVDKP,5.0,1596842802147
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07DFNPVSF,5.0,1597424159722
AG73BVBKUOH22USSFJA5ZWL7AKXA,B086W18W1W,5.0,1597862088892
AG73BVBKUOH22USSFJA5ZWL7AKXA,B088GWCVVJ,5.0,1600714485058
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08C37KWRR,5.0,1600912847847
AG73BVBKUOH22USSFJA5ZWL7AKXA,B088TGQFNM,5.0,1601150061491
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08DXZ5VXB,5.0,1601586109501
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08G5YVHQP,5.0,1602963857627
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08KGVBW41,5.0,1603308434863
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08DHZW3LK,5.0,1603490674366
AG73BVBKUOH22USSFJA5ZWL7AKXA,B081MQD52C,5.0,1604521770900
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08C71WBLC,5.0,1604692831439
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07NPCT6L5,5.0,1605990839124
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08L6GXY2S,5.0,1606077643272
AG73BVBKUOH22USSFJA5ZWL7AKXA,B089NJG212,5.0,1606595275721
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08HRNPNR5,5.0,1608166175991
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08HZ5Y8RY,5.0,1608405634920
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07PBWVV5K,5.0,1609373181781
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08KWN77LW,4.0,1609459936187
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07W1WJZFG,5.0,1610078466494
AG73BVBKUOH22USSFJA5ZWL7AKXA,B088TXBCB5,5.0,1610481861009
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08P7PSMRR,5.0,1610511282546
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08N6CLJ6P,4.0,1611266583305
AG73BVBKUOH22USSFJA5ZWL7AKXA,B01N7A5AGF,5.0,1611936729035
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08RQZ3F3L,3.0,1612319398450
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08LG68MGH,4.0,1612554871469
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08NTD1NM1,4.0,1613006691522
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08SQZ1B3W,5.0,1613442493257
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08GKVYS1Y,5.0,1614112421789
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08SJKR877,5.0,1614203764810
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08VKQY815,4.0,1615073318275
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08S1LWF9V,5.0,1615341590709
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08WF29DM9,5.0,1616100112692
AG73BVBKUOH22USSFJA5ZWL7AKXA,B07RBSLNFR,5.0,1617751521927
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08VQY1Z1S,5.0,1618441921300
AG73BVBKUOH22USSFJA5ZWL7AKXA,B084WP4XS8,5.0,1620412599572
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08BKWLHYP,5.0,1621560325042
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08SG2MBRY,5.0,1621625191877
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08P2DZB4X,5.0,1621894083603
AG73BVBKUOH22USSFJA5ZWL7AKXA,B0949MJRHK,5.0,1624037953380
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08MC3ZLV4,5.0,1624396432230
AG73BVBKUOH22USSFJA5ZWL7AKXA,B08SBV6Z57,4.0,1625959678170
AH7LDXK3GT67FZKMRW7MP477DJVQ,B00TK0VV68,4.0,1572361948761
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08C24Q6LB,4.0,1595702072245
AH7LDXK3GT67FZKMRW7MP477DJVQ,B07VG2W8TT,2.0,1599188476086
AH7LDXK3GT67FZKMRW7MP477DJVQ,B086M8MZGB,4.0,1601239359495
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08343FS9P,5.0,1601882271785
AH7LDXK3GT67FZKMRW7MP477DJVQ,B083J1Y349,4.0,1609032368011
AH7LDXK3GT67FZKMRW7MP477DJVQ,B08PLFZB89,5.0,1619720272078
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B01N7A5AGF,4.0,1613917893005
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B08QHP717Z,5.0,1614552340163
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B08SQ31H8P,5.0,1614985087156
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B0895XPZNT,5.0,1615320257848
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B0863FZFPV,4.0,1619047332854
AE3KLVXGZPANXE5XLXYKHTVAZ3FQ,B086VRRD99,5.0,1623767811116
